,job_id,customer_id,tech_name,region,city,job_type,scheduled_date,duration_minutes,success,repeat_visit,repeat_reason,notes,scheduled_time_dt,arrival_time_dt,parts_used
167,20167,2317.0,John Smith,north,Charlotte,repair,2024-04-20,91.0,True,True,Equipment Failure,,2024-04-20 16:00:00,2025-12-13 14:40:00,[]
168,20168,,Jessica Taylor,west,Huntersville,repair,2024-03-29,65.0,True,False,,,2024-03-29 14:00:00,2025-12-13 12:40:00,[]
169,20169,6944.0,John Smith,north,Charlotte,install,2024-02-04,95.0,True,False,,,2024-02-04 10:00:00,2025-12-13 13:00:00,"['Router', 'Coax Cable']"
170,20170,8731.0,Jessica Taylor,west,Charlotte,install,2024-02-28,122.0,True,False,,Installed new modem,2024-02-28 08:00:00,2025-12-13 10:20:00,[]
171,20171,8250.0,Maria Gomez,north,Charlotte,maintenence,2024-03-21,43.0,True,True,Signal Issue,Technician running late,2024-03-21 09:00:00,2025-12-13 07:20:00,['Splitter']
172,20172,,Jessica Taylor,east,Concord,maintenence,2024-04-14,41.0,True,True,,,2024-04-14 15:00:00,2025-12-13 10:10:00,['Modem']
173,20173,1640.0,Maria Gomez,east,Charlotte,maintenence,2024-04-09,155.0,True,True,Customer Not Home,Customer unhappy,2024-04-09 13:00:00,2025-12-13 14:20:00,['Fiber Ont']
174,20174,4205.0,Liam Peterson,south,Charlotte,repair,2024-01-18,113.0,True,False,,Customer unhappy,2024-01-18 16:00:00,2025-12-13 10:00:00,['Modem']
175,20175,3200.0,John Smith,east,Charlotte,install,2024-04-05,137.0,True,False,,Technician running late,2024-04-05 11:00:00,2025-12-13 14:00:00,['Modem']
176,20176,3590.0,Jessica Taylor,west,Charlotte,maintenence,2024-04-20,36.0,True,False,,,2024-04-20 13:00:00,2025-12-13 10:10:00,['Modem']
177,20177,,Liam Peterson,east,Huntersville,repair,2024-03-21,85.0,True,True,Signal Issue,,2024-03-21 14:00:00,2025-12-13 10:20:00,[]
178,20178,6464.0,Nan,north,Concord,maintenence,2024-02-20,131.0,True,True,,,2024-02-20 09:30:00,2025-12-13 08:50:00,['Modem']
179,20179,7282.0,John Smith,north,Charlotte,install,2024-03-31,178.0,False,False,,Installed new modem,2024-03-31 08:00:00,2025-12-13 08:00:00,['Splitter']
180,20180,8014.0,Liam Peterson,north,Huntersville,repair,2024-02-03,112.0,True,False,,Installed new modem,2024-02-03 08:00:00,2025-12-13 09:20:00,['Splitter']
181,20181,8912.0,Nan,west,Concord,repair,2024-01-30,107.0,True,False,,Customer unhappy,2024-01-30 15:00:00,2025-12-13 08:20:00,['Splitter']
182,20182,8046.0,Maria Gomez,west,Charlotte,maintenence,2024-04-27,166.0,True,False,,,2024-04-27 09:30:00,2025-12-13 13:30:00,"['Router', 'Coax Cable']"
183,20183,6579.0,John Smith,east,Huntersville,maintenence,2024-01-12,30.0,True,False,,,2024-01-12 12:00:00,2025-12-13 12:40:00,['Fiber Ont']
184,20184,5493.0,Nan,south,Concord,install,2024-01-20,168.0,True,True,Signal Issue,Installed new modem,2024-01-20 08:30:00,2025-12-13 10:00:00,[]
185,20185,2424.0,Liam Peterson,south,Huntersville,install,2024-01-08,144.0,True,False,,,2024-01-08 09:00:00,2025-12-13 13:20:00,"['Coax Cable', 'Modem']"
186,20186,2424.0,Liam Peterson,north,Charlotte,install,2024-02-25,73.0,True,False,,Customer unhappy,2024-02-25 08:00:00,2025-12-13 08:00:00,[]
187,20187,4707.0,Liam Peterson,west,Charlotte,repair,2024-01-22,100.0,True,False,,,2024-01-22 10:00:00,2025-12-13 12:50:00,[]
188,20188,8586.0,Jessica Taylor,north,Concord,repair,2024-04-15,48.0,False,True,,Installed new modem,2024-04-15 08:00:00,2025-12-13 08:40:00,"['Router', 'Coax Cable']"
189,20189,1017.0,John Smith,north,Huntersville,install,2024-01-13,178.0,True,False,,Installed new modem,2024-01-13 13:00:00,2025-12-13 09:10:00,[]
190,20190,9757.0,Nan,west,Charlotte,repair,2024-01-26,34.0,False,True,,,2024-01-26 08:00:00,2025-12-13 14:00:00,[]
191,20191,5344.0,Maria Gomez,north,Charlotte,maintenence,2024-01-28,134.0,True,False,,,2024-01-28 16:00:00,2025-12-13 13:00:00,"['Coax Cable', 'Modem']"
192,20192,8128.0,Jessica Taylor,east,Huntersville,maintenence,2024-02-23,30.0,True,False,,,2024-02-23 08:00:00,2025-12-13 08:00:00,[]
193,20193,4671.0,Nan,west,Concord,install,2024-01-04,165.0,True,True,Signal Issue,Customer unhappy,2024-01-04 08:30:00,2025-12-13 08:20:00,['Fiber Ont']
194,20194,9882.0,Nan,south,Concord,maintenence,2024-02-15,40.0,False,False,,Technician running late,2024-02-15 08:30:00,2025-12-13 14:20:00,[]
195,20195,5205.0,Nan,south,Concord,repair,2024-01-23,94.0,True,False,,,2024-01-23 11:00:00,2025-12-13 08:00:00,"['Coax Cable', 'Modem']"
196,20196,6412.0,Nan,north,Huntersville,maintenence,2024-04-27,36.0,True,False,,Installed new modem,2024-04-27 12:00:00,2025-12-13 08:20:00,['Modem']
197,20197,6474.0,John Smith,east,Huntersville,maintenence,2024-01-21,163.0,True,False,,,2024-01-21 10:00:00,2025-12-13 12:50:00,['Splitter']
198,20198,,Nan,north,Concord,install,2024-03-30,55.0,False,False,,,2024-03-30 08:00:00,2025-12-13 09:50:00,['Modem']
199,20199,2054.0,Nan,west,Charlotte,maintenence,2024-02-10,38.0,True,False,,Installed new modem,2024-02-10 08:00:00,2025-12-13 09:00:00,['Modem']
200,20200,3816.0,John Smith,east,Charlotte,maintenence,2024-02-26,31.0,True,True,,Customer unhappy,2024-02-26 09:00:00,2025-12-13 14:50:00,['Fiber Ont']
201,20201,2054.0,Jessica Taylor,east,Huntersville,install,2024-02-10,141.0,True,False,,Installed new modem,2024-02-10 08:30:00,2025-12-13 09:10:00,['Modem']
202,20202,7001.0,Jessica Taylor,north,Concord,maintenence,2024-01-21,35.0,True,False,,Customer unhappy,2024-01-21 10:00:00,2025-12-13 09:00:00,[]
203,20203,7807.0,Maria Gomez,south,Charlotte,install,2024-02-16,69.0,True,False,,Customer unhappy,2024-02-16 15:00:00,2025-12-13 10:40:00,"['Router', 'Coax Cable']"
204,20204,8422.0,Maria Gomez,south,Charlotte,repair,2024-04-10,59.0,True,True,Customer Not Home,Installed new modem,2024-04-10 11:00:00,2025-12-13 12:20:00,[]
205,20205,5300.0,Liam Peterson,east,Huntersville,install,2024-02-03,59.0,True,True,,Technician running late,2024-02-03 12:00:00,2025-12-13 13:50:00,['Fiber Ont']
206,20206,4312.0,Liam Peterson,north,Concord,install,2024-03-14,68.0,False,True,,Customer unhappy,2024-03-14 09:30:00,2025-12-13 12:20:00,['Splitter']
207,20207,5617.0,Jessica Taylor,east,Huntersville,repair,2024-03-28,41.0,True,False,,Technician running late,2024-03-28 12:00:00,2025-12-13 08:00:00,[]
208,20208,1759.0,John Smith,south,Charlotte,maintenence,2024-01-15,170.0,True,False,,Installed new modem,2024-01-15 16:00:00,2025-12-13 14:20:00,['Modem']
209,20209,9784.0,Liam Peterson,north,Huntersville,maintenence,2024-03-24,36.0,True,True,,,2024-03-24 13:00:00,2025-12-13 13:10:00,[]
210,20210,8574.0,Maria Gomez,south,Charlotte,install,2024-04-27,131.0,True,False,,Customer unhappy,2024-04-27 16:00:00,2025-12-13 17:00:00,['Modem']
211,20211,4155.0,Liam Peterson,south,Huntersville,repair,2024-04-03,30.0,True,False,,Technician running late,2024-04-03 08:00:00,2025-12-13 09:20:00,"['Router', 'Coax Cable']"
212,20212,7373.0,Jessica Taylor,north,Charlotte,install,2024-01-23,180.0,True,False,,Installed new modem,2024-01-23 11:00:00,2025-12-13 08:00:00,['Fiber Ont']
213,20213,8111.0,John Smith,north,Concord,repair,2024-03-28,80.0,True,False,,Installed new modem,2024-03-28 13:00:00,2025-12-13 07:40:00,[]
214,20214,9532.0,Jessica Taylor,west,Huntersville,install,2024-02-19,153.0,True,True,,,2024-02-19 10:00:00,2025-12-13 14:10:00,"['Router', 'Coax Cable']"
215,20215,6474.0,Nan,north,Concord,install,2024-01-29,48.0,True,False,,Installed new modem,2024-01-29 09:30:00,2025-12-13 13:00:00,"['Coax Cable', 'Modem']"
216,20216,,Maria Gomez,west,Charlotte,maintenence,2024-03-12,47.0,True,True,,Installed new modem,2024-03-12 08:30:00,2025-12-13 13:30:00,[]
217,20217,1591.0,Maria Gomez,north,Concord,install,2024-04-25,156.0,True,False,,,2024-04-25 11:00:00,2025-12-13 10:00:00,[]
218,20218,9692.0,Maria Gomez,south,Concord,install,2024-04-26,52.0,True,False,,Technician running late,2024-04-26 11:00:00,2025-12-13 14:00:00,[]
219,20219,9600.0,Liam Peterson,west,Charlotte,maintenence,2024-01-29,86.0,True,False,,,2024-01-29 16:00:00,2025-12-13 09:40:00,"['Coax Cable', 'Modem']"
220,20220,8308.0,Maria Gomez,south,Concord,repair,2024-04-21,66.0,False,True,,Customer unhappy,2024-04-21 08:00:00,2025-12-13 13:40:00,"['Coax Cable', 'Modem']"
221,20221,3527.0,Liam Peterson,west,Huntersville,maintenence,2024-03-21,33.0,True,False,,,2024-03-21 14:00:00,2025-12-13 16:50:00,['Splitter']
222,20222,3129.0,Liam Peterson,north,Concord,maintenence,2024-02-21,29.0,True,True,Customer Not Home,Installed new modem,2024-02-21 16:00:00,2025-12-13 12:30:00,"['Router', 'Coax Cable']"
223,20223,6532.0,Maria Gomez,east,Concord,install,2024-01-29,111.0,True,False,,Installed new modem,2024-01-29 11:00:00,2025-12-13 13:20:00,"['Router', 'Coax Cable']"
224,20224,,Maria Gomez,west,Huntersville,maintenence,2024-02-13,62.0,True,True,,Customer unhappy,2024-02-13 09:00:00,2025-12-13 17:10:00,['Splitter']
225,20225,6853.0,Nan,west,Concord,install,2024-02-18,89.0,True,False,,,2024-02-18 09:30:00,2025-12-13 09:00:00,[]
226,20226,1860.0,Liam Peterson,north,Charlotte,install,2024-02-08,135.0,True,False,,Installed new modem,2024-02-08 16:00:00,2025-12-13 09:20:00,['Modem']
227,20227,1008.0,Jessica Taylor,south,Concord,install,2024-04-09,58.0,True,True,,,2024-04-09 09:30:00,2025-12-13 08:00:00,['Fiber Ont']
228,20228,2347.0,Maria Gomez,east,Concord,repair,2024-04-26,98.0,True,False,,,2024-04-26 09:00:00,2025-12-13 12:40:00,['Fiber Ont']
229,20229,,John Smith,east,Charlotte,maintenence,2024-04-21,100.0,True,False,,Customer unhappy,2024-04-21 15:00:00,2025-12-13 13:20:00,['Splitter']
230,20230,8758.0,Jessica Taylor,south,Concord,repair,2024-04-22,79.0,True,False,,,2024-04-22 09:00:00,2025-12-13 16:40:00,[]
231,20231,3600.0,Jessica Taylor,north,Concord,install,2024-04-30,58.0,True,False,,Installed new modem,2024-04-30 09:00:00,2025-12-13 09:00:00,[]
232,20232,1845.0,Liam Peterson,south,Charlotte,maintenence,2024-02-26,23.0,True,True,Customer Not Home,,2024-02-26 09:30:00,2025-12-13 08:40:00,['Modem']
233,20233,2909.0,John Smith,north,Charlotte,install,2024-01-02,113.0,False,True,,,2024-01-02 12:00:00,2025-12-13 12:40:00,[]
234,20234,2113.0,Jessica Taylor,north,Huntersville,install,2024-01-11,67.0,True,False,,,2024-01-11 09:30:00,2025-12-13 12:50:00,"['Router', 'Coax Cable']"
235,20235,,Jessica Taylor,east,Charlotte,repair,2024-04-23,45.0,True,False,,Installed new modem,2024-04-23 14:00:00,2025-12-13 08:20:00,"['Coax Cable', 'Modem']"
236,20236,8414.0,Nan,south,Charlotte,maintenence,2024-02-15,38.0,True,True,,,2024-02-15 08:00:00,2025-12-13 16:50:00,[]
237,20237,7848.0,Maria Gomez,west,Huntersville,install,2024-02-28,73.0,True,False,,,2024-02-28 13:00:00,2025-12-13 16:30:00,['Splitter']
238,20238,1071.0,Jessica Taylor,north,Concord,install,2024-04-28,174.0,True,False,,Technician running late,2024-04-28 12:00:00,2025-12-13 14:40:00,[]
239,20239,5357.0,John Smith,west,Huntersville,install,2024-04-13,172.0,True,False,,Customer unhappy,2024-04-13 08:30:00,2025-12-13 15:00:00,['Fiber Ont']
240,20240,8111.0,Liam Peterson,west,Concord,maintenence,2024-03-31,37.0,True,True,,,2024-03-31 13:00:00,2025-12-13 16:40:00,[]
241,20241,5022.0,John Smith,north,Charlotte,install,2024-03-26,45.0,True,False,,Customer unhappy,2024-03-26 08:00:00,2025-12-13 07:40:00,[]
242,20242,,Liam Peterson,south,Charlotte,install,2024-04-05,155.0,True,False,,Technician running late,2024-04-05 16:00:00,2025-12-13 10:00:00,[]
243,20243,3721.0,John Smith,east,Charlotte,install,2024-04-16,90.0,True,False,,Customer unhappy,2024-04-16 14:00:00,2025-12-13 16:30:00,['Splitter']
244,20244,9418.0,Nan,east,Huntersville,repair,2024-03-12,74.0,True,False,,,2024-03-12 14:00:00,2025-12-13 15:00:00,['Splitter']
245,20245,8592.0,Nan,east,Concord,repair,2024-03-03,54.0,False,False,,,2024-03-03 08:30:00,2025-12-13 16:50:00,['Splitter']
246,20246,,Maria Gomez,west,Charlotte,install,2024-03-25,84.0,True,True,,,2024-03-25 12:00:00,2025-12-13 17:00:00,"['Router', 'Coax Cable']"
247,20247,4205.0,Maria Gomez,south,Charlotte,maintenence,2024-02-18,158.0,False,True,,,2024-02-18 15:00:00,2025-12-13 09:40:00,"['Coax Cable', 'Modem']"
248,20248,8289.0,Nan,south,Huntersville,repair,2024-01-13,66.0,True,False,,,2024-01-13 09:00:00,2025-12-13 08:10:00,[]
249,20249,7593.0,Jessica Taylor,west,Charlotte,repair,2024-01-10,111.0,True,True,,,2024-01-10 12:00:00,2025-12-13 14:30:00,[]
250,20250,5292.0,John Smith,east,Huntersville,repair,2024-03-09,85.0,True,False,,Technician running late,2024-03-09 15:00:00,2025-12-13 09:20:00,[]
251,20251,,Maria Gomez,south,Huntersville,maintenence,2024-04-15,40.0,True,True,Customer Not Home,Installed new modem,2024-04-15 14:00:00,2025-12-13 12:40:00,['Splitter']
252,20252,7778.0,John Smith,north,Charlotte,install,2024-01-01,114.0,True,True,,Customer unhappy,2024-01-01 09:30:00,2025-12-13 10:00:00,['Splitter']
253,20253,,Liam Peterson,east,Charlotte,repair,2024-01-24,63.0,True,False,,Technician running late,2024-01-24 08:00:00,2025-12-13 08:30:00,['Fiber Ont']
254,20254,1221.0,Nan,north,Concord,install,2024-01-13,103.0,True,True,,Technician running late,2024-01-13 08:30:00,2025-12-13 09:20:00,[]
255,20255,9909.0,Nan,west,Huntersville,maintenence,2024-01-01,43.0,True,False,,,2024-01-01 08:00:00,2025-12-13 08:00:00,[]
256,20256,5621.0,John Smith,east,Huntersville,repair,2024-01-23,73.0,True,False,,,2024-01-23 10:00:00,2025-12-13 08:40:00,['Modem']
257,20257,7678.0,John Smith,north,Concord,install,2024-04-26,48.0,False,True,,Customer unhappy,2024-04-26 10:00:00,2025-12-13 13:00:00,[]
258,20258,7388.0,Liam Peterson,west,Concord,install,2024-03-25,143.0,True,True,,Installed new modem,2024-03-25 16:00:00,2025-12-13 15:00:00,"['Coax Cable', 'Modem']"
259,20259,4964.0,Maria Gomez,south,Charlotte,repair,2024-02-03,35.0,True,False,,,2024-02-03 12:00:00,2025-12-13 08:20:00,"['Router', 'Coax Cable']"
260,20260,5496.0,Nan,east,Concord,repair,2024-03-15,41.0,True,False,,Customer unhappy,2024-03-15 14:00:00,2025-12-13 14:20:00,[]
261,20261,6439.0,Jessica Taylor,west,Huntersville,install,2024-04-23,49.0,True,False,,Customer unhappy,2024-04-23 14:00:00,2025-12-13 08:20:00,[]
262,20262,7974.0,Nan,west,Concord,repair,2024-03-25,97.0,True,False,,,2024-03-25 09:00:00,2025-12-13 10:00:00,['Splitter']
263,20263,8042.0,Nan,north,Concord,maintenence,2024-01-18,43.0,True,False,,Installed new modem,2024-01-18 09:00:00,2025-12-13 08:00:00,"['Router', 'Coax Cable']"
264,20264,7619.0,Jessica Taylor,south,Huntersville,maintenence,2024-01-29,42.0,True,False,,,2024-01-29 09:00:00,2025-12-13 14:30:00,[]
265,20265,5022.0,Maria Gomez,north,Charlotte,repair,2024-01-03,100.0,True,False,,Technician running late,2024-01-03 09:30:00,2025-12-13 10:00:00,"['Router', 'Coax Cable']"
266,20266,8173.0,Nan,south,Concord,maintenence,2024-04-25,39.0,True,False,,Customer unhappy,2024-04-25 13:00:00,2025-12-13 08:40:00,[]
267,20267,8697.0,Nan,west,Huntersville,maintenence,2024-02-02,173.0,True,True,Equipment Failure,,2024-02-02 11:00:00,2025-12-13 08:30:00,"['Router', 'Coax Cable']"
268,20268,5922.0,Jessica Taylor,east,Huntersville,install,2024-03-29,58.0,True,True,,Technician running late,2024-03-29 13:00:00,2025-12-13 09:40:00,[]
269,20269,2023.0,Nan,north,Charlotte,maintenence,2024-03-11,163.0,True,False,,,2024-03-11 08:00:00,2025-12-13 13:20:00,[]
270,20270,4872.0,Jessica Taylor,south,Huntersville,maintenence,2024-01-13,160.0,True,True,,,2024-01-13 13:00:00,2025-12-13 09:40:00,"['Router', 'Coax Cable']"
271,20271,,Maria Gomez,north,Charlotte,repair,2024-02-03,88.0,True,False,,Technician running late,2024-02-03 09:30:00,2025-12-13 17:10:00,[]
272,20272,9929.0,Jessica Taylor,south,Huntersville,install,2024-01-26,65.0,True,False,,Installed new modem,2024-01-26 16:00:00,2025-12-13 13:20:00,"['Router', 'Coax Cable']"
273,20273,3721.0,John Smith,west,Huntersville,maintenence,2024-02-15,152.0,True,True,Customer Not Home,Installed new modem,2024-02-15 08:00:00,2025-12-13 10:00:00,[]
274,20274,5088.0,Nan,south,Huntersville,maintenence,2024-03-14,124.0,True,False,,,2024-03-14 13:00:00,2025-12-13 13:30:00,[]
275,20275,9283.0,Liam Peterson,east,Concord,install,2024-02-18,151.0,False,False,,,2024-02-18 09:30:00,2025-12-13 12:30:00,[]
276,20276,5233.0,Liam Peterson,south,Huntersville,maintenence,2024-02-15,83.0,True,True,,,2024-02-15 11:00:00,2025-12-13 08:20:00,[]
277,20277,,John Smith,west,Charlotte,repair,2024-01-24,35.0,True,True,Equipment Failure,Technician running late,2024-01-24 13:00:00,2025-12-13 12:40:00,['Fiber Ont']
278,20278,3143.0,Maria Gomez,west,Charlotte,repair,2024-03-27,106.0,False,False,,,2024-03-27 09:30:00,2025-12-13 08:20:00,[]
279,20279,4915.0,John Smith,south,Concord,maintenence,2024-01-07,28.0,True,False,,,2024-01-07 09:00:00,2025-12-13 10:00:00,['Splitter']
280,20280,2081.0,Nan,east,Charlotte,install,2024-02-18,177.0,False,True,,Installed new modem,2024-02-18 14:00:00,2025-12-13 09:10:00,['Fiber Ont']
281,20281,1544.0,Maria Gomez,north,Huntersville,maintenence,2024-01-27,34.0,True,True,Equipment Failure,,2024-01-27 09:00:00,2025-12-13 16:40:00,['Fiber Ont']
282,20282,8848.0,John Smith,north,Huntersville,install,2024-01-19,138.0,True,False,,,2024-01-19 14:00:00,2025-12-13 12:40:00,[]
283,20283,8393.0,Liam Peterson,east,Huntersville,repair,2024-03-29,60.0,True,False,,Installed new modem,2024-03-29 08:30:00,2025-12-13 08:00:00,[]
284,20284,8073.0,Nan,east,Huntersville,repair,2024-02-14,93.0,True,False,,,2024-02-14 08:30:00,2025-12-13 08:00:00,['Modem']
285,20285,7932.0,Liam Peterson,north,Charlotte,maintenence,2024-02-23,41.0,True,True,Customer Not Home,Installed new modem,2024-02-23 08:30:00,2025-12-13 10:00:00,[]
286,20286,4453.0,Nan,south,Huntersville,install,2024-02-22,70.0,False,True,,,2024-02-22 11:00:00,2025-12-13 14:40:00,[]
287,20287,8679.0,John Smith,south,Concord,install,2024-01-04,115.0,True,False,,Customer unhappy,2024-01-04 09:00:00,2025-12-13 09:40:00,[]
288,20288,1453.0,Maria Gomez,north,Charlotte,maintenence,2024-01-04,139.0,True,False,,Technician running late,2024-01-04 14:00:00,2025-12-13 17:00:00,['Splitter']
289,20289,3140.0,Maria Gomez,north,Concord,repair,2024-04-26,69.0,True,False,,Installed new modem,2024-04-26 09:30:00,2025-12-13 12:10:00,['Splitter']
290,20290,4915.0,Jessica Taylor,north,Huntersville,repair,2024-03-01,117.0,True,False,,,2024-03-01 08:00:00,2025-12-13 08:20:00,['Fiber Ont']
291,20291,9156.0,John Smith,north,Concord,maintenence,2024-02-20,36.0,True,False,,Technician running late,2024-02-20 09:30:00,2025-12-13 14:30:00,['Fiber Ont']
292,20292,1450.0,Liam Peterson,east,Huntersville,install,2024-04-19,98.0,True,False,,Customer unhappy,2024-04-19 08:00:00,2025-12-13 14:50:00,"['Coax Cable', 'Modem']"
293,20293,2530.0,Liam Peterson,east,Concord,install,2024-01-24,179.0,True,True,Equipment Failure,,2024-01-24 10:00:00,2025-12-13 13:30:00,"['Router', 'Coax Cable']"
294,20294,,Jessica Taylor,east,Huntersville,maintenence,2024-02-29,30.0,True,True,,Customer unhappy,2024-02-29 09:30:00,2025-12-13 17:00:00,"['Coax Cable', 'Modem']"
295,20295,5091.0,Maria Gomez,north,Charlotte,repair,2024-04-08,90.0,True,False,,,2024-04-08 13:00:00,2025-12-13 10:20:00,['Fiber Ont']
296,20296,5230.0,John Smith,west,Charlotte,install,2024-04-05,166.0,True,False,,,2024-04-05 13:00:00,2025-12-13 09:40:00,['Fiber Ont']
297,20297,,Jessica Taylor,east,Charlotte,repair,2024-03-15,39.0,True,False,,Installed new modem,2024-03-15 12:00:00,2025-12-13 09:40:00,['Splitter']
298,20298,2528.0,Jessica Taylor,south,Charlotte,maintenence,2024-04-29,59.0,True,True,Equipment Failure,Technician running late,2024-04-29 09:00:00,2025-12-13 08:40:00,[]
299,20299,9154.0,Nan,south,Charlotte,maintenence,2024-02-15,132.0,True,False,,Customer unhappy,2024-02-15 08:00:00,2025-12-13 13:20:00,"['Coax Cable', 'Modem']"
300,20300,8627.0,Liam Peterson,south,Huntersville,maintenence,2024-01-09,87.0,True,False,,Customer unhappy,2024-01-09 08:00:00,2025-12-13 14:20:00,[]
301,20301,8516.0,Liam Peterson,south,Huntersville,repair,2024-03-25,104.0,True,False,,,2024-03-25 16:00:00,2025-12-13 10:10:00,[]
302,20302,9692.0,Liam Peterson,west,Charlotte,maintenence,2024-01-23,144.0,True,False,,,2024-01-23 09:00:00,2025-12-13 07:40:00,[]
303,20303,1333.0,Liam Peterson,west,Charlotte,repair,2024-01-02,25.0,False,True,,Technician running late,2024-01-02 11:00:00,2025-12-13 12:20:00,"['Router', 'Coax Cable']"
304,20304,7369.0,John Smith,west,Huntersville,repair,2024-04-30,56.0,False,True,,Technician running late,2024-04-30 12:00:00,2025-12-13 09:00:00,['Fiber Ont']
305,20305,9322.0,Maria Gomez,west,Concord,maintenence,2024-03-27,66.0,True,True,Customer Not Home,Technician running late,2024-03-27 11:00:00,2025-12-13 10:00:00,['Splitter']
