job_id,customer_id,tech_name,region,city,job_type,scheduled_date,scheduled_time,arrival_time,duration_minutes,success,repeat_visit,repeat_reason,parts_used,notes
20224,,Jess T.,WEST,huntersvill,Maintenance,2024-2-13,16:40,07:50,62,No,No,,Splitter,Customer unhappy
20225,N/A,J. Smith,WEST,concord,Install,2024/02/18,8:15 AM,8:15 AM,47,Yes,N,N/A,,
20226,,Liam P.,North,charlotte,Install,2024-2-8,9:00am,1:15 pm,,no,Yes,,Modem,Installed new modem
20227,2867,Liam P.,South,Concord,install,2024/04/09,07:50,16:40,,Yes,,N/A,Fiber ONT,
20228,N/A,John Smith,East,concord,Repair,2024-04-26,12:3 pm,14:22,43,Yes,Y,,Fiber ONT,
20229,,Liam P.,East,Charlotte,Maintenance,2024-04-21,1:15 pm,16:40,100,Yes,Yes,Signal Issue,Splitter,Customer unhappy
20230,,,Suth,Concord,reapir,2024-04-22,16:40,16:40,,no,N,Customer Not Home,,
20231,N/A,J. Smith,North,concord,Install,04/30/24,9:00am,09:5 AM,143,no,No,,,Installed new modem
20232,N/A,Liam P.,Suth,Charlotte,Maint.,2024-02-26,9:00am,1:15 pm,23,No,,Customer Not Home,Modem,
20233,,M. Gomez,Noth,charlotte,Install,01/02/24,12:3 pm,12:3 pm,,yes,No,Customer Not Home,N/A,
20234,N/A,L P,Noth,huntersvill,install,2024-1-11,12:3 pm,12:3 pm,,yes,Yes,N/A,Router;Coax Cable,
20235,,John Smith,East,Charlotte,reapir,04-23-2024,07:50,12:3 pm,107,No,N,Customer Not Home,coax cable; modem,Installed new modem
20236,8414,J. Smith,South,Charlotte,maintenence,2024/02/15,16:40,9:00am,,No,,,,
20237,N/A,John S.,West,huntersvill,install,02/28/24,16:40,9:00am,31,Yes,N,N/A,Splitter,
20238,1071,L P,Noth,Concord,Instal,04-28-2024,14:22,14:22,,yes,,N/A,,Technician running late
20239,,Maria G,WEST,Huntersville,Instal,04/13/24,14:22,09:5 AM,N/A,yes,,,Fiber ONT,Customer unhappy
20240,,Jessica T,WEST,concord,Maintenance,03/31/24,16:40,9:00am,,no,,,N/A,
20241,1209,John Smith,Noth,charlotte,Install,2024-03-26,07:50,1:15 pm,N/A,No,Yes,,N/A,Customer unhappy
20242,9866,M. Gomez,Suth,Charlotte,install,04-05-2024,09:5 AM,07:50,150,no,N,N/A,None,Technician running late
20243,1881,Jess T.,east,charlotte,Instal,04/16/24,16:40,07:50,,No,,Signal Issue,Splitter,Customer unhappy
20244,9418,Maria G,East,huntersvill,reapir,2024/03/12,14:22,14:22,169,yes,N,,Splitter,
20245,,Liam Peterson,East,concord,reapir,03-03-2024,16:40,9:00am,,No,,Signal Issue,Splitter,
20246,,J. Smith,WEST,charlotte,install,2024/03/25,16:40,16:40,75,no,,,Router;Coax Cable,
20247,,John S.,South,Charlotte,maintenence,2024-02-18,09:5 AM,1:15 pm,158,yes,,,coax cable; modem,
20248,,,South,Huntersville,Repair,01/13/24,8:15 AM,9:00am,,Yes,No,,,
20249,3519,Liam P.,WEST,Charlotte,Repair,2024-01-10,14:22,1:15 pm,38,No,Y,N/A,,
20250,,M. Gomez,East,huntersvill,Repair,2024-03-09,9:00am,8:15 AM,111,Yes,Y,,N/A,Technician running late
20251,,J. Taylor,Suth,huntersvill,Maint.,2024-04-15,12:3 pm,14:22,,no,,Customer Not Home,Splitter,Installed new modem
20252,7113,L P,North,Charlotte,Install,01-01-2024,09:5 AM,9:00am,N/A,No,N,,Splitter,Customer unhappy
20253,N/A,Liam Peterson,east,charlotte,Repair,01-24-2024,8:15 AM,12:3 pm,N/A,Yes,Y,Signal Issue,Fiber ONT,Technician running late
20254,,M. Gomez,North,concord,install,2024/01/13,9:00am,07:50,,yes,,,N/A,Technician running late
20255,,J. Taylor,WEST,huntersvill,Maintenance,2024/01/01,07:50,07:50,N/A,No,,,None,
20256,,M. Gomez,east,huntersvill,Repair,01-23-2024,9:00am,1:15 pm,,yes,,,Modem,
20257,1305,,Noth,Concord,install,2024-04-26,1:15 pm,12:3 pm,,No,,,N/A,Customer unhappy
20258,8613,Maria G,WEST,Concord,Install,03/25/24,14:22,14:22,,No,,,coax cable; modem,Installed new modem
20259,N/A,J. Taylor,Suth,charlotte,Repair,2024/02/03,07:50,8:15 AM,N/A,no,N,N/A,Router;Coax Cable,
20260,6309,Jess T.,east,concord,reapir,03-15-2024,14:22,09:5 AM,113,Yes,,Customer Not Home,,Customer unhappy
20261,,M. Gomez,WEST,huntersvill,Instal,04-23-2024,8:15 AM,14:22,,Yes,,,N/A,Customer unhappy
20262,N/A,J Smith,WEST,Concord,Repair,03/25/24,09:5 AM,16:40,,no,No,,Splitter,
20263,N/A,John Smith,North,Concord,Maintenance,01-18-2024,8:15 AM,14:22,N/A,No,,N/A,Router;Coax Cable,Installed new modem
20264,N/A,Liam P.,Suth,huntersvill,Maintenance,2024-1-29,14:22,14:22,N/A,No,,,None,
20265,N/A,Maria G,Noth,charlotte,Repair,01/03/24,09:5 AM,14:22,,no,,,Router;Coax Cable,Technician running late
20266,9246,J. Smith,Suth,concord,Maintenance,04-25-2024,8:15 AM,09:5 AM,N/A,Yes,,,,Customer unhappy
20267,,M. Gomez,West,huntersvill,Maintenance,2024-2-2,07:50,9:00am,173,no,Y,Equipment Failure,Router;Coax Cable,
20268,9561,L P,East,huntersvill,install,2024/03/29,09:5 AM,16:40,,yes,Y,,,Technician running late
20269,,Jessica T,Noth,charlotte,Maint.,03-11-2024,12:3 pm,14:22,163,no,Y,Customer Not Home,None,
20270,3262,Jess T.,South,huntersvill,Maintenance,01/13/24,09:5 AM,16:40,160,No,N,,Router;Coax Cable,
20271,,,Noth,Charlotte,Repair,02/03/24,16:40,9:00am,,no,,,N/A,Technician running late
20272,N/A,Jessica T,Suth,huntersvill,Install,01-26-2024,1:15 pm,07:50,173,No,,Equipment Failure,Router;Coax Cable,Installed new modem
20273,4919,J Smith,West,Huntersville,Maint.,2024-2-15,09:5 AM,07:50,152,Yes,,Customer Not Home,None,Installed new modem
20274,N/A,Liam Peterson,South,huntersvill,Maint.,2024-03-14,1:15 pm,14:22,124,Yes,,Customer Not Home,None,
20275,,,east,concord,Instal,02-18-2024,12:3 pm,07:50,,Yes,N,Signal Issue,N/A,
20276,N/A,Jessica T,South,Huntersville,Maint.,02-15-2024,8:15 AM,1:15 pm,83,no,,,None,
20277,,M. Gomez,WEST,charlotte,reapir,01/24/24,12:3 pm,07:50,N/A,No,No,Equipment Failure,Fiber ONT,Technician running late
20278,N/A,J. Taylor,West,Charlotte,Repair,2024-3-27,8:15 AM,8:15 AM,115,yes,N,,N/A,
20279,,Maria G,South,Concord,Maintenance,01-07-2024,09:5 AM,12:3 pm,28,yes,N,,Splitter,
20280,,M. Gomez,East,Charlotte,install,02-18-2024,9:00am,16:40,N/A,No,,Customer Not Home,Fiber ONT,Installed new modem
20281,,M. Gomez,North,huntersvill,Maint.,2024-1-27,16:40,16:40,,No,,Equipment Failure,Fiber ONT,
20282,N/A,L P,Noth,huntersvill,install,01/19/24,12:3 pm,8:15 AM,,No,,,None,
20283,,L P,East,huntersvill,Repair,03/29/24,8:15 AM,07:50,85,no,,Customer Not Home,N/A,Installed new modem
20284,,M. Gomez,East,huntersvill,Repair,02-14-2024,07:50,14:22,N/A,no,,N/A,Modem,
20285,,Jessica T,North,charlotte,maintenence,02-23-2024,09:5 AM,9:00am,N/A,No,Y,Customer Not Home,N/A,Installed new modem
20286,,,Suth,Huntersville,Instal,02/22/24,14:22,8:15 AM,N/A,Yes,No,Equipment Failure,,
20287,2565,,Suth,Concord,Install,2024-1-4,9:00am,9:00am,,Yes,,N/A,N/A,Customer unhappy
20288,,Liam P.,North,charlotte,Maintenance,2024-01-04,16:40,16:40,139,yes,,N/A,Splitter,Technician running late
20289,,Jessica T,Noth,Concord,reapir,2024/04/26,12:3 pm,07:50,N/A,yes,N,Customer Not Home,Splitter,Installed new modem
20290,1172,L P,North,Huntersville,reapir,03-01-2024,8:15 AM,12:3 pm,142,no,Y,,Fiber ONT,
20291,,John S.,Noth,Concord,Maint.,02/20/24,14:22,09:5 AM,N/A,Yes,N,,Fiber ONT,Technician running late
20292,,Jessica T,east,huntersvill,install,2024-04-19,14:22,14:22,,no,Y,,coax cable; modem,Customer unhappy
20293,6253,J Smith,East,Concord,Install,2024-01-24,1:15 pm,1:15 pm,52,No,Yes,Equipment Failure,Router;Coax Cable,
20294,,Maria G,east,huntersvill,maintenence,2024-02-29,16:40,9:00am,N/A,no,Yes,,coax cable; modem,Customer unhappy
20295,,,Noth,Charlotte,Repair,04/08/24,09:5 AM,12:3 pm,,no,,Signal Issue,Fiber ONT,
20296,,,WEST,charlotte,Install,04-05-2024,9:00am,1:15 pm,,yes,Yes,,Fiber ONT,
20297,,M. Gomez,East,charlotte,reapir,2024-03-15,09:5 AM,07:50,30,no,,,Splitter,Installed new modem
20298,N/A,J Smith,Suth,Charlotte,maintenence,2024-04-29,8:15 AM,16:40,59,No,N,Equipment Failure,None,Technician running late
20299,,Jess T.,South,Charlotte,Maint.,02/15/24,1:15 pm,8:15 AM,132,yes,,,coax cable; modem,Customer unhappy
20300,,M. Gomez,Suth,Huntersville,Maintenance,01-09-2024,14:22,12:3 pm,87,yes,N,Signal Issue,,Customer unhappy
20301,,J. Taylor,South,Huntersville,Repair,03-25-2024,09:5 AM,07:50,147,No,,Customer Not Home,None,
20302,6276,J. Smith,West,Charlotte,Maintenance,2024-01-23,07:50,9:00am,144,Yes,,,,
20303,,John Smith,WEST,charlotte,Repair,01/02/24,12:3 pm,9:00am,N/A,no,Y,,Router;Coax Cable,Technician running late
20304,5355,Jess T.,West,Huntersville,Repair,04/30/24,9:00am,9:00am,,No,No,,Fiber ONT,Technician running late
20305,,Jess T.,West,concord,maintenence,2024-3-27,09:5 AM,9:00am,66,no,,Customer Not Home,Splitter,Technician running late
20306,,,WEST,Concord,maintenence,2024/04/18,09:5 AM,09:5 AM,,No,N,,N/A,Installed new modem
20307,,Maria G,East,concord,Install,02-06-2024,8:15 AM,14:22,N/A,No,No,Customer Not Home,Router;Coax Cable,Installed new modem
20308,N/A,J. Smith,East,huntersvill,maintenence,01/20/24,1:15 pm,16:40,,yes,Y,Signal Issue,,Technician running late
20309,4562,Jess T.,WEST,huntersvill,Maintenance,03-03-2024,9:00am,1:15 pm,,Yes,Yes,Customer Not Home,None,
20310,7824,,South,concord,Install,2024-3-22,8:15 AM,1:15 pm,N/A,No,Y,,Fiber ONT,Customer unhappy
20311,,Liam P.,West,charlotte,Maint.,2024-2-7,14:22,14:22,,Yes,,N/A,N/A,
20312,,J. Taylor,North,charlotte,Instal,03/12/24,12:3 pm,09:5 AM,70,No,No,Signal Issue,N/A,
20313,6298,J. Smith,Noth,huntersvill,maintenence,02/14/24,16:40,16:40,N/A,No,Y,,coax cable; modem,Technician running late
20314,,John Smith,South,charlotte,maintenence,2024-01-20,9:00am,8:15 AM,,yes,Yes,Customer Not Home,Modem,Installed new modem
20315,,John Smith,WEST,charlotte,install,01-27-2024,1:15 pm,12:3 pm,179,no,,,Router;Coax Cable,Installed new modem
20316,3790,Maria Gomez,South,concord,reapir,2024-1-7,8:15 AM,9:00am,N/A,Yes,Yes,Customer Not Home,,Customer unhappy
20317,7237,,WEST,huntersvill,Repair,01/24/24,12:3 pm,8:15 AM,83,yes,Y,N/A,,Customer unhappy
20318,,Jessica T,WEST,Huntersville,reapir,01-31-2024,1:15 pm,8:15 AM,,Yes,,Customer Not Home,Fiber ONT,Customer unhappy
20319,,Jessica T,North,Charlotte,Maint.,03-07-2024,07:50,09:5 AM,,no,Y,,None,
20320,N/A,John S.,North,Concord,install,04/20/24,1:15 pm,14:22,57,No,Y,Signal Issue,Modem,Customer unhappy
20321,N/A,Jess T.,East,Huntersville,Maint.,2024/02/22,12:3 pm,1:15 pm,58,No,No,Signal Issue,N/A,Technician running late
20322,N/A,John S.,East,Huntersville,Repair,2024-3-29,14:22,12:3 pm,,no,N,Equipment Failure,Splitter,Customer unhappy
20323,4707,Maria G,East,Huntersville,Maint.,01/29/24,07:50,9:00am,132,no,,Customer Not Home,coax cable; modem,Customer unhappy
20324,,J. Taylor,East,Concord,Maint.,2024/04/02,09:5 AM,8:15 AM,,no,Yes,Equipment Failure,,
20325,7347,John S.,east,huntersvill,Maint.,2024/04/23,1:15 pm,12:3 pm,N/A,Yes,,,Splitter,
20326,8400,Jess T.,West,charlotte,Maintenance,2024-2-20,16:40,12:3 pm,,No,N,Signal Issue,N/A,Installed new modem
20327,3686,J. Smith,West,concord,Instal,2024/03/22,9:00am,09:5 AM,,no,,N/A,Router;Coax Cable,Customer unhappy
20328,N/A,J Smith,North,charlotte,Install,2024/02/23,1:15 pm,12:3 pm,,Yes,No,Equipment Failure,Router;Coax Cable,Technician running late
20329,5146,Liam P.,Suth,huntersvill,Install,2024-3-18,07:50,07:50,,no,N,Signal Issue,Router;Coax Cable,Customer unhappy
20330,,Liam Peterson,South,Charlotte,Maintenance,2024-01-19,16:40,8:15 AM,28,yes,Y,Signal Issue,Router;Coax Cable,
20331,N/A,J Smith,east,Concord,Maintenance,02-28-2024,16:40,8:15 AM,N/A,yes,N,Signal Issue,,Technician running late
20332,,Liam P.,North,Charlotte,reapir,02-12-2024,09:5 AM,07:50,73,Yes,,,Modem,
20333,,Liam Peterson,WEST,Huntersville,maintenence,04/28/24,12:3 pm,12:3 pm,66,No,,Customer Not Home,Fiber ONT,
20334,2936,Liam P.,West,concord,install,04-12-2024,09:5 AM,09:5 AM,N/A,No,Yes,,Fiber ONT,Installed new modem
20335,5168,Maria Gomez,east,Concord,maintenence,2024-04-08,9:00am,16:40,121,Yes,No,Equipment Failure,None,Installed new modem
20336,,J. Taylor,East,concord,Maintenance,03/02/24,12:3 pm,16:40,138,yes,,,None,Technician running late
20337,9779,John S.,WEST,Huntersville,Repair,2024/01/20,8:15 AM,16:40,180,No,,,,Customer unhappy
20338,,Jess T.,WEST,concord,Install,2024-2-4,9:00am,12:3 pm,,yes,No,,N/A,Customer unhappy
20339,,J. Taylor,East,charlotte,Repair,02-26-2024,8:15 AM,12:3 pm,,yes,N,,N/A,Installed new modem
20340,3347,,North,charlotte,Install,2024-2-28,9:00am,8:15 AM,31,Yes,Y,N/A,Router;Coax Cable,
20341,,John Smith,east,concord,install,02/11/24,07:50,1:15 pm,N/A,no,,Signal Issue,N/A,Customer unhappy
20342,,J. Smith,East,Concord,Repair,01-27-2024,16:40,16:40,N/A,No,No,Signal Issue,N/A,Technician running late
20343,,John Smith,North,Charlotte,Instal,2024-04-25,9:00am,09:5 AM,,no,No,,coax cable; modem,Technician running late
20344,,M. Gomez,South,concord,Repair,2024-4-28,14:22,9:00am,,yes,,,coax cable; modem,
20345,N/A,J Smith,east,Huntersville,Maint.,2024/01/24,16:40,12:3 pm,144,no,Yes,Customer Not Home,coax cable; modem,
20346,,J. Taylor,WEST,Concord,Maintenance,2024-03-06,09:5 AM,9:00am,103,yes,,N/A,,Technician running late
20347,N/A,Liam Peterson,South,Concord,Maintenance,2024-3-2,9:00am,16:40,,no,,Customer Not Home,Fiber ONT,Customer unhappy
20348,,J. Smith,Suth,Huntersville,Repair,2024-4-15,14:22,1:15 pm,37,Yes,,,,Installed new modem
20349,9098,J. Smith,South,charlotte,Install,04/06/24,14:22,12:3 pm,,no,No,Equipment Failure,None,Installed new modem
20350,,Jess T.,WEST,Charlotte,Install,03-19-2024,09:5 AM,14:22,N/A,Yes,Yes,,None,
20351,5623,John S.,Noth,concord,Maint.,2024/03/21,09:5 AM,09:5 AM,131,No,,Equipment Failure,coax cable; modem,Customer unhappy
20352,,,WEST,huntersvill,Maintenance,02/06/24,14:22,8:15 AM,,no,,N/A,Splitter,
20353,,,Suth,concord,Maint.,03/20/24,12:3 pm,09:5 AM,,yes,No,Equipment Failure,,Technician running late
20354,,,South,concord,reapir,02-22-2024,16:40,8:15 AM,,yes,Yes,,coax cable; modem,
20355,,Liam P.,West,Concord,Repair,2024-2-1,9:00am,1:15 pm,N/A,Yes,N,N/A,coax cable; modem,Technician running late
20356,,M. Gomez,east,Huntersville,Maintenance,01-05-2024,1:15 pm,1:15 pm,141,No,,Signal Issue,N/A,Technician running late
20357,,Liam P.,West,charlotte,Repair,2024/04/18,1:15 pm,14:22,N/A,yes,Yes,,Modem,Technician running late
20358,N/A,Jessica T,Suth,Huntersville,Maintenance,02/03/24,12:3 pm,14:22,N/A,Yes,No,,Splitter,
20359,,John S.,Suth,concord,Maintenance,01-27-2024,16:40,8:15 AM,87,No,N,N/A,coax cable; modem,Installed new modem
20360,N/A,Maria G,Noth,huntersvill,reapir,01-19-2024,09:5 AM,8:15 AM,,yes,,,Router;Coax Cable,
20361,,,Noth,Concord,reapir,2024/02/12,1:15 pm,9:00am,,no,,,Fiber ONT,Technician running late
20362,,Jessica T,North,Huntersville,Install,2024-03-27,9:00am,8:15 AM,45,Yes,,N/A,None,Customer unhappy
20363,,John S.,East,Charlotte,Repair,01-08-2024,07:50,9:00am,42,No,N,,Splitter,
20364,,Maria Gomez,Suth,concord,Repair,2024-3-22,1:15 pm,09:5 AM,,Yes,Y,Signal Issue,,
20365,6450,Maria Gomez,east,charlotte,Instal,2024-1-9,07:50,09:5 AM,65,No,,N/A,Fiber ONT,Technician running late
20366,,Jess T.,east,Charlotte,Install,2024-01-10,1:15 pm,12:3 pm,,Yes,Yes,,,Installed new modem
20367,,,Noth,Concord,Install,2024-3-6,12:3 pm,09:5 AM,37,No,Yes,N/A,coax cable; modem,
20368,,M. Gomez,east,huntersvill,Install,2024-03-21,16:40,16:40,N/A,No,No,,Router;Coax Cable,
20369,,Jess T.,Noth,Charlotte,maintenence,2024-03-03,12:3 pm,07:50,,Yes,,,Fiber ONT,
20370,7369,J. Taylor,east,huntersvill,Instal,2024-01-03,16:40,8:15 AM,,Yes,No,,coax cable; modem,Technician running late
20371,N/A,,West,Charlotte,Maintenance,2024-03-03,12:3 pm,8:15 AM,82,No,,Signal Issue,N/A,
20372,N/A,,West,Charlotte,Repair,03-04-2024,07:50,9:00am,N/A,no,Y,Signal Issue,Splitter,Installed new modem
20373,4493,Liam Peterson,North,Huntersville,Repair,2024/01/16,14:22,09:5 AM,114,No,N,Equipment Failure,Router;Coax Cable,Customer unhappy
20374,,J. Taylor,North,Charlotte,Instal,2024-01-11,8:15 AM,14:22,N/A,no,,N/A,Splitter,Customer unhappy
20375,,L P,Suth,huntersvill,install,04/30/24,8:15 AM,14:22,147,yes,Y,N/A,Router;Coax Cable,Technician running late
20376,N/A,J. Smith,West,Concord,maintenence,04-20-2024,07:50,12:3 pm,N/A,Yes,No,Signal Issue,Splitter,
20377,N/A,J Smith,East,Charlotte,maintenence,02/06/24,09:5 AM,1:15 pm,,Yes,Yes,,Router;Coax Cable,Technician running late
20378,N/A,J. Taylor,East,huntersvill,Repair,01/10/24,12:3 pm,16:40,N/A,No,Yes,Customer Not Home,Fiber ONT,
20379,,,South,huntersvill,install,2024-1-10,12:3 pm,8:15 AM,,no,No,N/A,None,Customer unhappy
20380,N/A,Jessica T,WEST,Huntersville,install,02/12/24,8:15 AM,8:15 AM,91,no,N,N/A,Splitter,Installed new modem
20381,,Liam Peterson,North,concord,Maintenance,03-14-2024,07:50,9:00am,,No,,N/A,coax cable; modem,Installed new modem
20382,,Jess T.,South,charlotte,maintenence,02-25-2024,07:50,14:22,,Yes,Yes,N/A,Router;Coax Cable,
20383,,Liam P.,West,huntersvill,Instal,2024-01-31,8:15 AM,09:5 AM,N/A,yes,No,,Modem,
20384,,J Smith,Suth,Concord,Install,2024-2-28,14:22,09:5 AM,,Yes,,Signal Issue,,Installed new modem
20385,9698,Maria Gomez,Noth,Huntersville,install,2024-04-10,16:40,8:15 AM,151,Yes,N,Customer Not Home,coax cable; modem,Technician running late
20386,,M. Gomez,North,concord,Repair,03/12/24,14:22,16:40,81,no,,,Fiber ONT,Customer unhappy
20387,,,east,Concord,Maint.,2024-02-05,9:00am,16:40,,Yes,N,,N/A,
20388,7031,John S.,Suth,Charlotte,Repair,02/20/24,1:15 pm,9:00am,N/A,Yes,,Equipment Failure,coax cable; modem,Customer unhappy
20389,4346,Maria Gomez,Noth,concord,Maintenance,2024/03/01,09:5 AM,12:3 pm,,Yes,Yes,Equipment Failure,None,
20390,,Liam P.,Suth,huntersvill,reapir,03/13/24,1:15 pm,14:22,,yes,Y,Signal Issue,Splitter,Installed new modem
20391,,J Smith,North,concord,reapir,01/24/24,14:22,14:22,80,yes,,Equipment Failure,coax cable; modem,Installed new modem
20392,N/A,John S.,East,concord,maintenence,02/14/24,16:40,12:3 pm,61,yes,Yes,Signal Issue,,
20393,,,WEST,charlotte,Install,04-04-2024,16:40,1:15 pm,94,No,,,coax cable; modem,Installed new modem
20394,,,East,charlotte,Repair,2024-02-09,09:5 AM,07:50,134,yes,Yes,,Fiber ONT,Technician running late
20395,N/A,J. Taylor,east,charlotte,Install,01-11-2024,12:3 pm,9:00am,,no,Y,,Router;Coax Cable,Installed new modem
20396,N/A,Jess T.,Noth,Huntersville,Maint.,2024-02-17,1:15 pm,16:40,,Yes,No,,coax cable; modem,
20397,,J Smith,Noth,concord,Maint.,01-18-2024,9:00am,14:22,,yes,Yes,,,
20398,,Jessica T,east,huntersvill,Maintenance,2024-3-12,14:22,07:50,N/A,no,Yes,Customer Not Home,N/A,
20399,N/A,John Smith,East,charlotte,reapir,2024-2-8,9:00am,1:15 pm,,No,Yes,Signal Issue,N/A,
20400,,Liam Peterson,Suth,Concord,Maint.,2024/04/21,12:3 pm,9:00am,151,Yes,Y,Equipment Failure,Router;Coax Cable,Customer unhappy
20401,,,North,Huntersville,Maintenance,2024/01/07,16:40,09:5 AM,N/A,yes,,,Modem,Technician running late
20402,N/A,J. Taylor,West,Concord,Maintenance,2024/03/10,16:40,1:15 pm,89,yes,No,Signal Issue,Splitter,Technician running late
20403,,J. Taylor,Suth,huntersvill,maintenence,04/27/24,9:00am,07:50,,No,,,Modem,
20404,8544,J. Smith,North,Charlotte,Instal,2024/02/14,16:40,14:22,172,yes,No,,N/A,
20405,N/A,J Smith,North,concord,install,02/09/24,07:50,14:22,40,Yes,Yes,N/A,,
20406,4217,John Smith,East,huntersvill,Repair,2024/04/26,8:15 AM,9:00am,97,Yes,,Equipment Failure,Fiber ONT,Customer unhappy
20407,6759,J. Smith,North,concord,reapir,2024/03/15,16:40,14:22,,Yes,Yes,,Router;Coax Cable,Technician running late
20408,N/A,Maria Gomez,North,Concord,Install,2024-04-02,07:50,12:3 pm,,no,,Signal Issue,Splitter,Installed new modem
20409,,John S.,South,huntersvill,Repair,2024/04/07,9:00am,12:3 pm,,no,Y,,N/A,Technician running late
20410,1665,M. Gomez,Suth,Charlotte,Maint.,2024-2-6,1:15 pm,12:3 pm,,yes,N,Equipment Failure,Modem,
20411,N/A,John Smith,Suth,concord,Repair,2024-2-20,9:00am,9:00am,,Yes,,Equipment Failure,Modem,Installed new modem
20412,,John S.,Noth,Charlotte,install,2024-4-17,12:3 pm,1:15 pm,N/A,no,Y,N/A,,
20413,,J Smith,Suth,Charlotte,Repair,2024-2-2,12:3 pm,07:50,180,Yes,,Signal Issue,Modem,
20414,N/A,Maria G,WEST,charlotte,reapir,03-20-2024,9:00am,9:00am,,No,Y,,coax cable; modem,
20415,,L P,WEST,Concord,Install,2024-04-07,09:5 AM,9:00am,N/A,no,N,N/A,Router;Coax Cable,
20416,,,North,huntersvill,Maint.,2024/01/18,09:5 AM,12:3 pm,,no,N,,Splitter,Technician running late
20417,,Maria Gomez,Suth,Concord,Maint.,2024/03/19,1:15 pm,16:40,27,Yes,No,Customer Not Home,None,Technician running late
20418,,Maria G,West,huntersvill,maintenence,2024-2-15,16:40,8:15 AM,,yes,,Signal Issue,Modem,Installed new modem
20419,,J Smith,East,Concord,maintenence,2024-1-5,09:5 AM,09:5 AM,,Yes,Y,N/A,,Installed new modem
20420,,J. Smith,South,Huntersville,Instal,2024/03/05,14:22,1:15 pm,,no,,Signal Issue,Fiber ONT,Installed new modem
20421,5344,Maria Gomez,Noth,charlotte,Repair,04-01-2024,9:00am,16:40,37,no,N,Equipment Failure,None,
20422,,Maria G,WEST,charlotte,Maint.,2024/02/21,12:3 pm,14:22,180,No,,N/A,Fiber ONT,
20423,,,East,Concord,install,2024-2-16,14:22,07:50,,no,Y,Signal Issue,Fiber ONT,
20424,,Jessica T,North,Huntersville,install,02/21/24,9:00am,14:22,,yes,N,N/A,,
20425,N/A,J Smith,east,charlotte,Install,2024/02/03,14:22,8:15 AM,144,Yes,Y,,N/A,
20426,,Jessica T,West,huntersvill,Maintenance,2024-01-31,9:00am,1:15 pm,,Yes,Y,Customer Not Home,,Customer unhappy
20427,N/A,J Smith,West,charlotte,install,2024-2-5,09:5 AM,1:15 pm,,yes,,Signal Issue,None,Technician running late
20428,,Jessica T,South,Huntersville,Maintenance,2024-2-16,16:40,1:15 pm,25,Yes,,,Fiber ONT,Installed new modem
20429,,Jessica T,WEST,concord,Repair,03/09/24,12:3 pm,09:5 AM,N/A,yes,Yes,Equipment Failure,N/A,Customer unhappy
20430,,Jessica T,WEST,concord,Maint.,2024-04-11,1:15 pm,9:00am,,yes,,N/A,Modem,Customer unhappy
20431,5275,M. Gomez,Noth,Concord,maintenence,2024-02-28,8:15 AM,14:22,133,no,No,,N/A,Installed new modem
20432,2347,J Smith,South,Concord,Maintenance,04-18-2024,09:5 AM,16:40,,yes,No,,None,Installed new modem
20433,4254,Maria G,WEST,charlotte,Maint.,2024-4-22,07:50,8:15 AM,162,No,Yes,N/A,Fiber ONT,Installed new modem
20434,3764,Maria G,Noth,Concord,reapir,2024-01-20,16:40,14:22,165,no,N,,coax cable; modem,
20435,N/A,John S.,east,Huntersville,Instal,02/18/24,09:5 AM,07:50,N/A,No,N,Equipment Failure,,Customer unhappy
20436,,Maria Gomez,South,Concord,Instal,04/26/24,16:40,12:3 pm,,No,Y,,,Customer unhappy
